"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Daily Sunlight (KJ/m^2)
	"Missouri"	"29"	"Feb, 1993"	"1993/02"	9913.12
	"Missouri"	"29"	"Mar, 1993"	"1993/03"	13153.91
	"Missouri"	"29"	"Apr, 1993"	"1993/04"	16843.79
	"Missouri"	"29"	"May, 1993"	"1993/05"	20340.05
	"Missouri"	"29"	"Jun, 1993"	"1993/06"	22306.60
	"Missouri"	"29"	"Jul, 1993"	"1993/07"	22099.84
	"Missouri"	"29"	"Aug, 1993"	"1993/08"	21193.10
	"Missouri"	"29"	"Sep, 1993"	"1993/09"	16369.14
	"Missouri"	"29"	"Oct, 1993"	"1993/10"	13268.05
	"Missouri"	"29"	"Nov, 1993"	"1993/11"	8737.55
	"Missouri"	"29"	"Dec, 1993"	"1993/12"	6857.32
	"Missouri"	"29"	"Jan, 1994"	"1994/01"	7356.77
	"Missouri"	"29"	"Feb, 1994"	"1994/02"	10339.43
	"Missouri"	"29"	"Mar, 1994"	"1994/03"	15466.94
	"Missouri"	"29"	"Apr, 1994"	"1994/04"	17723.41
	"Missouri"	"29"	"May, 1994"	"1994/05"	22680.50
	"Missouri"	"29"	"Jun, 1994"	"1994/06"	22895.28
	"Missouri"	"29"	"Jul, 1994"	"1994/07"	23559.35
	"Missouri"	"29"	"Aug, 1994"	"1994/08"	21492.97
	"Missouri"	"29"	"Sep, 1994"	"1994/09"	17666.05
	"Missouri"	"29"	"Oct, 1994"	"1994/10"	12967.80
	"Missouri"	"29"	"Nov, 1994"	"1994/11"	8365.04
	"Missouri"	"29"	"Dec, 1994"	"1994/12"	7341.28
	"Missouri"	"29"	"Jan, 1995"	"1995/01"	8068.68
	"Missouri"	"29"	"Feb, 1995"	"1995/02"	9204.61
	"Missouri"	"29"	"Mar, 1995"	"1995/03"	15243.86
	"Missouri"	"29"	"Apr, 1995"	"1995/04"	18041.97
	"Missouri"	"29"	"May, 1995"	"1995/05"	17283.43
	"Missouri"	"29"	"Jun, 1995"	"1995/06"	21830.67
	"Missouri"	"29"	"Jul, 1995"	"1995/07"	23668.49
	"Missouri"	"29"	"Aug, 1995"	"1995/08"	21267.92
	"Missouri"	"29"	"Sep, 1995"	"1995/09"	17264.27
	"Missouri"	"29"	"Oct, 1995"	"1995/10"	14273.42
	"Missouri"	"29"	"Nov, 1995"	"1995/11"	9029.88
	"Missouri"	"29"	"Dec, 1995"	"1995/12"	7017.88
	"Missouri"	"29"	"Jan, 1996"	"1996/01"	7697.67
	"Missouri"	"29"	"Feb, 1996"	"1996/02"	10540.37
	"Missouri"	"29"	"Mar, 1996"	"1996/03"	14641.07
	"Missouri"	"29"	"Apr, 1996"	"1996/04"	18955.95
	"Missouri"	"29"	"May, 1996"	"1996/05"	19864.06
	"Missouri"	"29"	"Jun, 1996"	"1996/06"	22970.30
	"Missouri"	"29"	"Jul, 1996"	"1996/07"	23337.49
	"Missouri"	"29"	"Aug, 1996"	"1996/08"	20134.04
	"Missouri"	"29"	"Sep, 1996"	"1996/09"	16660.20
	"Missouri"	"29"	"Oct, 1996"	"1996/10"	14009.01
	"Missouri"	"29"	"Nov, 1996"	"1996/11"	7443.48
	"Missouri"	"29"	"Dec, 1996"	"1996/12"	7778.53
	"Missouri"	"29"	"Jan, 1997"	"1997/01"	8111.35
	"Missouri"	"29"	"Feb, 1997"	"1997/02"	9466.56
	"Missouri"	"29"	"Mar, 1997"	"1997/03"	15798.00
	"Missouri"	"29"	"Apr, 1997"	"1997/04"	16984.13
	"Missouri"	"29"	"May, 1997"	"1997/05"	21912.03
	"Missouri"	"29"	"Jun, 1997"	"1997/06"	22199.72
	"Missouri"	"29"	"Jul, 1997"	"1997/07"	23951.94
	"Missouri"	"29"	"Aug, 1997"	"1997/08"	20612.16
	"Missouri"	"29"	"Sep, 1997"	"1997/09"	16962.26
	"Missouri"	"29"	"Oct, 1997"	"1997/10"	12897.74
	"Missouri"	"29"	"Nov, 1997"	"1997/11"	7197.26
	"Missouri"	"29"	"Dec, 1997"	"1997/12"	6613.54
	"Missouri"	"29"	"Jan, 1998"	"1998/01"	7453.27
	"Missouri"	"29"	"Feb, 1998"	"1998/02"	8378.09
	"Missouri"	"29"	"Mar, 1998"	"1998/03"	12511.04
	"Missouri"	"29"	"Apr, 1998"	"1998/04"	17911.73
	"Missouri"	"29"	"May, 1998"	"1998/05"	22595.94
	"Missouri"	"29"	"Jun, 1998"	"1998/06"	23235.20
	"Missouri"	"29"	"Jul, 1998"	"1998/07"	22114.19
	"Missouri"	"29"	"Aug, 1998"	"1998/08"	21751.87
	"Missouri"	"29"	"Sep, 1998"	"1998/09"	17857.04
	"Missouri"	"29"	"Oct, 1998"	"1998/10"	13762.24
	"Missouri"	"29"	"Nov, 1998"	"1998/11"	8450.79
	"Missouri"	"29"	"Dec, 1998"	"1998/12"	7336.35
	"Missouri"	"29"	"Jan, 1999"	"1999/01"	7377.71
	"Missouri"	"29"	"Feb, 1999"	"1999/02"	9999.80
	"Missouri"	"29"	"Mar, 1999"	"1999/03"	15093.40
	"Missouri"	"29"	"Apr, 1999"	"1999/04"	16331.83
	"Missouri"	"29"	"May, 1999"	"1999/05"	21953.90
	"Missouri"	"29"	"Jun, 1999"	"1999/06"	21162.31
	"Missouri"	"29"	"Jul, 1999"	"1999/07"	25278.48
	"Missouri"	"29"	"Aug, 1999"	"1999/08"	23240.69
	"Missouri"	"29"	"Sep, 1999"	"1999/09"	18698.75
	"Missouri"	"29"	"Oct, 1999"	"1999/10"	14896.54
	"Missouri"	"29"	"Nov, 1999"	"1999/11"	9727.09
	"Missouri"	"29"	"Dec, 1999"	"1999/12"	7431.27
	"Missouri"	"29"	"Jan, 2000"	"2000/01"	7815.89
	"Missouri"	"29"	"Feb, 2000"	"2000/02"	10337.76
	"Missouri"	"29"	"Mar, 2000"	"2000/03"	14923.42
	"Missouri"	"29"	"Apr, 2000"	"2000/04"	19414.31
	"Missouri"	"29"	"May, 2000"	"2000/05"	21053.87
	"Missouri"	"29"	"Jun, 2000"	"2000/06"	21724.90
	"Missouri"	"29"	"Jul, 2000"	"2000/07"	22780.34
	"Missouri"	"29"	"Aug, 2000"	"2000/08"	22512.70
	"Missouri"	"29"	"Sep, 2000"	"2000/09"	18883.67
	"Missouri"	"29"	"Oct, 2000"	"2000/10"	13307.53
	"Missouri"	"29"	"Nov, 2000"	"2000/11"	8544.91
	"Missouri"	"29"	"Dec, 2000"	"2000/12"	6775.81
	"Missouri"	"29"	"Jan, 2001"	"2001/01"	7977.47
	"Missouri"	"29"	"Feb, 2001"	"2001/02"	8828.98
	"Missouri"	"29"	"Mar, 2001"	"2001/03"	14655.28
	"Missouri"	"29"	"Apr, 2001"	"2001/04"	19084.19
	"Missouri"	"29"	"May, 2001"	"2001/05"	20214.69
	"Missouri"	"29"	"Jun, 2001"	"2001/06"	22893.84
	"Missouri"	"29"	"Jul, 2001"	"2001/07"	22376.53
	"Missouri"	"29"	"Aug, 2001"	"2001/08"	21845.96
	"Missouri"	"29"	"Sep, 2001"	"2001/09"	18567.88
	"Missouri"	"29"	"Oct, 2001"	"2001/10"	13702.93
	"Missouri"	"29"	"Nov, 2001"	"2001/11"	8969.65
	"Missouri"	"29"	"Dec, 2001"	"2001/12"	7459.03
	"Missouri"	"29"	"Jan, 2002"	"2002/01"	7727.87
	"Missouri"	"29"	"Feb, 2002"	"2002/02"	10541.88
	"Missouri"	"29"	"Mar, 2002"	"2002/03"	14504.58
	"Missouri"	"29"	"Apr, 2002"	"2002/04"	18604.75
	"Missouri"	"29"	"May, 2002"	"2002/05"	20747.58
	"Missouri"	"29"	"Jun, 2002"	"2002/06"	23766.94
	"Missouri"	"29"	"Jul, 2002"	"2002/07"	23469.95
	"Missouri"	"29"	"Aug, 2002"	"2002/08"	21470.97
	"Missouri"	"29"	"Sep, 2002"	"2002/09"	18749.67
	"Missouri"	"29"	"Oct, 2002"	"2002/10"	11829.76
	"Missouri"	"29"	"Nov, 2002"	"2002/11"	8477.90
	"Missouri"	"29"	"Dec, 2002"	"2002/12"	7477.58
	"Missouri"	"29"	"Jan, 2003"	"2003/01"	8143.03
	"Missouri"	"29"	"Feb, 2003"	"2003/02"	8959.02
	"Missouri"	"29"	"Mar, 2003"	"2003/03"	15146.46
	"Missouri"	"29"	"Apr, 2003"	"2003/04"	19308.79
	"Missouri"	"29"	"May, 2003"	"2003/05"	21506.85
	"Missouri"	"29"	"Jun, 2003"	"2003/06"	22948.54
	"Missouri"	"29"	"Jul, 2003"	"2003/07"	25766.46
	"Missouri"	"29"	"Aug, 2003"	"2003/08"	21946.17
	"Missouri"	"29"	"Sep, 2003"	"2003/09"	18393.67
	"Missouri"	"29"	"Oct, 2003"	"2003/10"	14396.48
	"Missouri"	"29"	"Nov, 2003"	"2003/11"	8488.79
	"Missouri"	"29"	"Dec, 2003"	"2003/12"	7251.34
	"Missouri"	"29"	"Jan, 2004"	"2004/01"	7633.07
	"Missouri"	"29"	"Feb, 2004"	"2004/02"	10390.84
	"Missouri"	"29"	"Mar, 2004"	"2004/03"	14024.78
	"Missouri"	"29"	"Apr, 2004"	"2004/04"	19217.31
	"Missouri"	"29"	"May, 2004"	"2004/05"	21907.47
	"Missouri"	"29"	"Jun, 2004"	"2004/06"	22584.85
	"Missouri"	"29"	"Jul, 2004"	"2004/07"	22878.22
	"Missouri"	"29"	"Aug, 2004"	"2004/08"	21772.56
	"Missouri"	"29"	"Sep, 2004"	"2004/09"	19752.58
	"Missouri"	"29"	"Oct, 2004"	"2004/10"	13208.84
	"Missouri"	"29"	"Nov, 2004"	"2004/11"	6952.57
	"Missouri"	"29"	"Dec, 2004"	"2004/12"	7896.78
	"Missouri"	"29"	"Jan, 2005"	"2005/01"	7151.87
	"Missouri"	"29"	"Feb, 2005"	"2005/02"	9610.74
	"Missouri"	"29"	"Mar, 2005"	"2005/03"	14783.46
	"Missouri"	"29"	"Apr, 2005"	"2005/04"	18726.64
	"Missouri"	"29"	"May, 2005"	"2005/05"	23233.84
	"Missouri"	"29"	"Jun, 2005"	"2005/06"	24853.53
	"Missouri"	"29"	"Jul, 2005"	"2005/07"	24840.31
	"Missouri"	"29"	"Aug, 2005"	"2005/08"	20912.34
	"Missouri"	"29"	"Sep, 2005"	"2005/09"	19097.09
	"Missouri"	"29"	"Oct, 2005"	"2005/10"	13853.90
	"Missouri"	"29"	"Nov, 2005"	"2005/11"	9093.57
	"Missouri"	"29"	"Dec, 2005"	"2005/12"	7298.13
	"Missouri"	"29"	"Jan, 2006"	"2006/01"	8340.95
	"Missouri"	"29"	"Feb, 2006"	"2006/02"	10175.78
	"Missouri"	"29"	"Mar, 2006"	"2006/03"	14317.34
	"Missouri"	"29"	"Apr, 2006"	"2006/04"	20080.26
	"Missouri"	"29"	"May, 2006"	"2006/05"	20681.46
	"Missouri"	"29"	"Jun, 2006"	"2006/06"	24989.90
	"Missouri"	"29"	"Jul, 2006"	"2006/07"	25135.16
	"Missouri"	"29"	"Aug, 2006"	"2006/08"	21368.08
	"Missouri"	"29"	"Sep, 2006"	"2006/09"	17832.70
	"Missouri"	"29"	"Oct, 2006"	"2006/10"	13146.70
	"Missouri"	"29"	"Nov, 2006"	"2006/11"	8713.89
	"Missouri"	"29"	"Dec, 2006"	"2006/12"	7652.72
	"Missouri"	"29"	"Jan, 2007"	"2007/01"	7819.33
	"Missouri"	"29"	"Feb, 2007"	"2007/02"	9373.13
	"Missouri"	"29"	"Mar, 2007"	"2007/03"	14573.50
	"Missouri"	"29"	"Apr, 2007"	"2007/04"	19252.59
	"Missouri"	"29"	"May, 2007"	"2007/05"	21265.39
	"Missouri"	"29"	"Jun, 2007"	"2007/06"	22792.42
	"Missouri"	"29"	"Jul, 2007"	"2007/07"	24916.88
	"Missouri"	"29"	"Aug, 2007"	"2007/08"	23127.75
	"Missouri"	"29"	"Sep, 2007"	"2007/09"	18368.05
	"Missouri"	"29"	"Oct, 2007"	"2007/10"	13405.53
	"Missouri"	"29"	"Nov, 2007"	"2007/11"	9286.43
	"Missouri"	"29"	"Dec, 2007"	"2007/12"	6856.92
	"Missouri"	"29"	"Jan, 2008"	"2008/01"	7919.33
	"Missouri"	"29"	"Feb, 2008"	"2008/02"	9289.99
	"Missouri"	"29"	"Mar, 2008"	"2008/03"	14434.67
	"Missouri"	"29"	"Apr, 2008"	"2008/04"	17630.60
	"Missouri"	"29"	"May, 2008"	"2008/05"	21703.05
	"Missouri"	"29"	"Jun, 2008"	"2008/06"	24247.58
	"Missouri"	"29"	"Jul, 2008"	"2008/07"	23798.14
	"Missouri"	"29"	"Aug, 2008"	"2008/08"	22592.41
	"Missouri"	"29"	"Sep, 2008"	"2008/09"	17459.36
	"Missouri"	"29"	"Oct, 2008"	"2008/10"	13984.92
	"Missouri"	"29"	"Nov, 2008"	"2008/11"	8523.26
	"Missouri"	"29"	"Dec, 2008"	"2008/12"	7212.26
	"Missouri"	"29"	"Jan, 2009"	"2009/01"	8063.67
	"Missouri"	"29"	"Feb, 2009"	"2009/02"	10551.42
	"Missouri"	"29"	"Mar, 2009"	"2009/03"	14772.24
	"Missouri"	"29"	"Apr, 2009"	"2009/04"	17572.97
	"Missouri"	"29"	"May, 2009"	"2009/05"	19526.31
	"Missouri"	"29"	"Jun, 2009"	"2009/06"	23308.72
	"Missouri"	"29"	"Jul, 2009"	"2009/07"	23050.54
	"Missouri"	"29"	"Aug, 2009"	"2009/08"	22299.69
	"Missouri"	"29"	"Sep, 2009"	"2009/09"	16311.52
	"Missouri"	"29"	"Oct, 2009"	"2009/10"	11205.76
	"Missouri"	"29"	"Nov, 2009"	"2009/11"	8499.83
	"Missouri"	"29"	"Dec, 2009"	"2009/12"	6832.55
	"Missouri"	"29"	"Jan, 2010"	"2010/01"	7626.44
	"Missouri"	"29"	"Feb, 2010"	"2010/02"	9059.48
	"Missouri"	"29"	"Mar, 2010"	"2010/03"	14330.12
	"Missouri"	"29"	"Apr, 2010"	"2010/04"	19705.77
	"Missouri"	"29"	"May, 2010"	"2010/05"	20526.10
	"Missouri"	"29"	"Jun, 2010"	"2010/06"	24156.06
	"Missouri"	"29"	"Jul, 2010"	"2010/07"	22836.84
	"Missouri"	"29"	"Aug, 2010"	"2010/08"	22678.30
	"Missouri"	"29"	"Sep, 2010"	"2010/09"	18561.87
	"Missouri"	"29"	"Oct, 2010"	"2010/10"	15626.90
	"Missouri"	"29"	"Nov, 2010"	"2010/11"	9079.43
	"Missouri"	"29"	"Dec, 2010"	"2010/12"	7111.68
	"Missouri"	"29"	"Jan, 2011"	"2011/01"	7519.12
	"Missouri"	"29"	"Feb, 2011"	"2011/02"	9988.22
	"Missouri"	"29"	"Mar, 2011"	"2011/03"	13315.08
	"Missouri"	"29"	"Apr, 2011"	"2011/04"	18762.23
	"Missouri"	"29"	"May, 2011"	"2011/05"	21172.84
	"Missouri"	"29"	"Jun, 2011"	"2011/06"	24907.50
	"Missouri"	"29"	"Jul, 2011"	"2011/07"	25032.10
	"Missouri"	"29"	"Aug, 2011"	"2011/08"	22817.11
	"Missouri"	"29"	"Sep, 2011"	"2011/09"	18200.75
	"Missouri"	"29"	"Oct, 2011"	"2011/10"	14764.15
	"Missouri"	"29"	"Nov, 2011"	"2011/11"	8828.65
	"Missouri"	"29"	"Dec, 2011"	"2011/12"	7149.58
"Total"	"Missouri"	"29"			15613.42
	"Montana"	"30"	"Jan, 1979"	"1979/01"	6296.43
	"Montana"	"30"	"Feb, 1979"	"1979/02"	8603.10
	"Montana"	"30"	"Mar, 1979"	"1979/03"	14049.20
	"Montana"	"30"	"Apr, 1979"	"1979/04"	17163.76
	"Montana"	"30"	"May, 1979"	"1979/05"	21499.32
	"Montana"	"30"	"Jun, 1979"	"1979/06"	25263.76
	"Montana"	"30"	"Jul, 1979"	"1979/07"	26017.92
	"Montana"	"30"	"Aug, 1979"	"1979/08"	21426.06
	"Montana"	"30"	"Sep, 1979"	"1979/09"	16952.76
	"Montana"	"30"	"Oct, 1979"	"1979/10"	10451.40
	"Montana"	"30"	"Nov, 1979"	"1979/11"	6267.92
	"Montana"	"30"	"Dec, 1979"	"1979/12"	4796.25
	"Montana"	"30"	"Jan, 1980"	"1980/01"	5888.19
	"Montana"	"30"	"Feb, 1980"	"1980/02"	8458.66
	"Montana"	"30"	"Mar, 1980"	"1980/03"	12791.84
	"Montana"	"30"	"Apr, 1980"	"1980/04"	19740.09
	"Montana"	"30"	"May, 1980"	"1980/05"	22892.18
	"Montana"	"30"	"Jun, 1980"	"1980/06"	24837.55
	"Montana"	"30"	"Jul, 1980"	"1980/07"	26008.77
	"Montana"	"30"	"Aug, 1980"	"1980/08"	20763.56
	"Montana"	"30"	"Sep, 1980"	"1980/09"	14649.06
	"Montana"	"30"	"Oct, 1980"	"1980/10"	10654.64
	"Montana"	"30"	"Nov, 1980"	"1980/11"	6261.00
	"Montana"	"30"	"Dec, 1980"	"1980/12"	4650.59
	"Montana"	"30"	"Jan, 1981"	"1981/01"	6121.48
	"Montana"	"30"	"Feb, 1981"	"1981/02"	8796.15
	"Montana"	"30"	"Mar, 1981"	"1981/03"	14813.34
	"Montana"	"30"	"Apr, 1981"	"1981/04"	17943.86
	"Montana"	"30"	"May, 1981"	"1981/05"	20642.07
	"Montana"	"30"	"Jun, 1981"	"1981/06"	23133.26
	"Montana"	"30"	"Jul, 1981"	"1981/07"	26196.80
	"Montana"	"30"	"Aug, 1981"	"1981/08"	22479.71
	"Montana"	"30"	"Sep, 1981"	"1981/09"	16364.36
	"Montana"	"30"	"Oct, 1981"	"1981/10"	9848.21
	"Montana"	"30"	"Nov, 1981"	"1981/11"	6625.61
	"Montana"	"30"	"Dec, 1981"	"1981/12"	4754.92
	"Montana"	"30"	"Jan, 1982"	"1982/01"	5684.24
	"Montana"	"30"	"Feb, 1982"	"1982/02"	8470.92
	"Montana"	"30"	"Mar, 1982"	"1982/03"	13535.12
	"Montana"	"30"	"Apr, 1982"	"1982/04"	18621.23
	"Montana"	"30"	"May, 1982"	"1982/05"	20291.29
	"Montana"	"30"	"Jun, 1982"	"1982/06"	24368.26
	"Montana"	"30"	"Jul, 1982"	"1982/07"	25266.09
	"Montana"	"30"	"Aug, 1982"	"1982/08"	21738.11
	"Montana"	"30"	"Sep, 1982"	"1982/09"	15468.37
	"Montana"	"30"	"Oct, 1982"	"1982/10"	10310.96
	"Montana"	"30"	"Nov, 1982"	"1982/11"	6305.17
	"Montana"	"30"	"Dec, 1982"	"1982/12"	4949.97
	"Montana"	"30"	"Jan, 1983"	"1983/01"	6018.09
	"Montana"	"30"	"Feb, 1983"	"1983/02"	8671.48
	"Montana"	"30"	"Mar, 1983"	"1983/03"	13174.44
	"Montana"	"30"	"Apr, 1983"	"1983/04"	18986.28
	"Montana"	"30"	"May, 1983"	"1983/05"	22288.79
	"Montana"	"30"	"Jun, 1983"	"1983/06"	23262.25
	"Montana"	"30"	"Jul, 1983"	"1983/07"	24956.09
	"Montana"	"30"	"Aug, 1983"	"1983/08"	21764.49
	"Montana"	"30"	"Sep, 1983"	"1983/09"	14841.95
	"Montana"	"30"	"Oct, 1983"	"1983/10"	10161.87
	"Montana"	"30"	"Nov, 1983"	"1983/11"	5851.48
	"Montana"	"30"	"Dec, 1983"	"1983/12"	5169.01
	"Montana"	"30"	"Jan, 1984"	"1984/01"	5856.41
	"Montana"	"30"	"Feb, 1984"	"1984/02"	8719.24
	"Montana"	"30"	"Mar, 1984"	"1984/03"	12111.57
	"Montana"	"30"	"Apr, 1984"	"1984/04"	18864.80
	"Montana"	"30"	"May, 1984"	"1984/05"	21202.09
	"Montana"	"30"	"Jun, 1984"	"1984/06"	24231.23
	"Montana"	"30"	"Jul, 1984"	"1984/07"	25858.10
	"Montana"	"30"	"Aug, 1984"	"1984/08"	21970.58
	"Montana"	"30"	"Sep, 1984"	"1984/09"	14789.71
	"Montana"	"30"	"Oct, 1984"	"1984/10"	10121.22
	"Montana"	"30"	"Nov, 1984"	"1984/11"	6350.12
	"Montana"	"30"	"Dec, 1984"	"1984/12"	5136.47
	"Montana"	"30"	"Jan, 1985"	"1985/01"	6133.68
	"Montana"	"30"	"Feb, 1985"	"1985/02"	8889.89
	"Montana"	"30"	"Mar, 1985"	"1985/03"	14776.65
	"Montana"	"30"	"Apr, 1985"	"1985/04"	19021.45
	"Montana"	"30"	"May, 1985"	"1985/05"	23566.68
	"Montana"	"30"	"Jun, 1985"	"1985/06"	25167.17
	"Montana"	"30"	"Jul, 1985"	"1985/07"	26358.25
	"Montana"	"30"	"Aug, 1985"	"1985/08"	20152.31
	"Montana"	"30"	"Sep, 1985"	"1985/09"	13450.40
	"Montana"	"30"	"Oct, 1985"	"1985/10"	10025.94
	"Montana"	"30"	"Nov, 1985"	"1985/11"	5988.17
	"Montana"	"30"	"Dec, 1985"	"1985/12"	5112.04
	"Montana"	"30"	"Jan, 1986"	"1986/01"	5881.40
	"Montana"	"30"	"Feb, 1986"	"1986/02"	8805.04
	"Montana"	"30"	"Mar, 1986"	"1986/03"	14120.61
	"Montana"	"30"	"Apr, 1986"	"1986/04"	17717.01
	"Montana"	"30"	"May, 1986"	"1986/05"	22106.87
	"Montana"	"30"	"Jun, 1986"	"1986/06"	25365.21
	"Montana"	"30"	"Jul, 1986"	"1986/07"	25487.61
	"Montana"	"30"	"Aug, 1986"	"1986/08"	21982.29
	"Montana"	"30"	"Sep, 1986"	"1986/09"	14119.98
	"Montana"	"30"	"Oct, 1986"	"1986/10"	10814.48
	"Montana"	"30"	"Nov, 1986"	"1986/11"	6080.19
	"Montana"	"30"	"Dec, 1986"	"1986/12"	5317.84
	"Montana"	"30"	"Jan, 1987"	"1987/01"	6072.62
	"Montana"	"30"	"Feb, 1987"	"1987/02"	8777.66
	"Montana"	"30"	"Mar, 1987"	"1987/03"	12844.86
	"Montana"	"30"	"Apr, 1987"	"1987/04"	20263.58
	"Montana"	"30"	"May, 1987"	"1987/05"	22078.63
	"Montana"	"30"	"Jun, 1987"	"1987/06"	25508.39
	"Montana"	"30"	"Jul, 1987"	"1987/07"	24336.93
	"Montana"	"30"	"Aug, 1987"	"1987/08"	20871.85
	"Montana"	"30"	"Sep, 1987"	"1987/09"	16579.05
	"Montana"	"30"	"Oct, 1987"	"1987/10"	11320.76
	"Montana"	"30"	"Nov, 1987"	"1987/11"	6515.63
	"Montana"	"30"	"Dec, 1987"	"1987/12"	4847.11
	"Montana"	"30"	"Jan, 1988"	"1988/01"	6097.34
	"Montana"	"30"	"Feb, 1988"	"1988/02"	8799.15
	"Montana"	"30"	"Mar, 1988"	"1988/03"	13049.39
	"Montana"	"30"	"Apr, 1988"	"1988/04"	19138.82
	"Montana"	"30"	"May, 1988"	"1988/05"	23154.06
	"Montana"	"30"	"Jun, 1988"	"1988/06"	25953.13
	"Montana"	"30"	"Jul, 1988"	"1988/07"	26409.01
	"Montana"	"30"	"Aug, 1988"	"1988/08"	22439.39
	"Montana"	"30"	"Sep, 1988"	"1988/09"	15864.87
	"Montana"	"30"	"Oct, 1988"	"1988/10"	10733.33
	"Montana"	"30"	"Nov, 1988"	"1988/11"	6133.25
	"Montana"	"30"	"Dec, 1988"	"1988/12"	5036.19
	"Montana"	"30"	"Jan, 1989"	"1989/01"	6008.55
	"Montana"	"30"	"Feb, 1989"	"1989/02"	8318.23
	"Montana"	"30"	"Mar, 1989"	"1989/03"	13295.12
	"Montana"	"30"	"Apr, 1989"	"1989/04"	17736.07
	"Montana"	"30"	"May, 1989"	"1989/05"	21820.96
	"Montana"	"30"	"Jun, 1989"	"1989/06"	24615.24
	"Montana"	"30"	"Jul, 1989"	"1989/07"	26216.43
	"Montana"	"30"	"Aug, 1989"	"1989/08"	21136.71
	"Montana"	"30"	"Sep, 1989"	"1989/09"	16404.93
	"Montana"	"30"	"Oct, 1989"	"1989/10"	10084.24
	"Montana"	"30"	"Nov, 1989"	"1989/11"	5778.83
	"Montana"	"30"	"Dec, 1989"	"1989/12"	4741.40
	"Montana"	"30"	"Jan, 1990"	"1990/01"	5684.20
	"Montana"	"30"	"Feb, 1990"	"1990/02"	8819.13
	"Montana"	"30"	"Mar, 1990"	"1990/03"	14178.78
	"Montana"	"30"	"Apr, 1990"	"1990/04"	18053.04
	"Montana"	"30"	"May, 1990"	"1990/05"	20951.43
	"Montana"	"30"	"Jun, 1990"	"1990/06"	24318.89
	"Montana"	"30"	"Jul, 1990"	"1990/07"	25931.60
	"Montana"	"30"	"Aug, 1990"	"1990/08"	21810.05
	"Montana"	"30"	"Sep, 1990"	"1990/09"	17340.31
	"Montana"	"30"	"Oct, 1990"	"1990/10"	9606.45
	"Montana"	"30"	"Nov, 1990"	"1990/11"	6049.02
	"Montana"	"30"	"Dec, 1990"	"1990/12"	4681.46
	"Montana"	"30"	"Jan, 1991"	"1991/01"	5718.53
	"Montana"	"30"	"Feb, 1991"	"1991/02"	8245.05
	"Montana"	"30"	"Mar, 1991"	"1991/03"	13976.20
	"Montana"	"30"	"Apr, 1991"	"1991/04"	16097.45
	"Montana"	"30"	"May, 1991"	"1991/05"	21078.17
	"Montana"	"30"	"Jun, 1991"	"1991/06"	24224.56
	"Montana"	"30"	"Jul, 1991"	"1991/07"	26643.83
	"Montana"	"30"	"Aug, 1991"	"1991/08"	22036.39
	"Montana"	"30"	"Sep, 1991"	"1991/09"	15688.32
	"Montana"	"30"	"Oct, 1991"	"1991/10"	10604.39
	"Montana"	"30"	"Nov, 1991"	"1991/11"	6230.33
	"Montana"	"30"	"Dec, 1991"	"1991/12"	5138.46
	"Montana"	"30"	"Jan, 1992"	"1992/01"	5800.40
	"Montana"	"30"	"Feb, 1992"	"1992/02"	9085.92
	"Montana"	"30"	"Mar, 1992"	"1992/03"	14456.01
	"Montana"	"30"	"Apr, 1992"	"1992/04"	18167.41
	"Montana"	"30"	"May, 1992"	"1992/05"	23521.15
	"Montana"	"30"	"Jun, 1992"	"1992/06"	23439.09
	"Montana"	"30"	"Jul, 1992"	"1992/07"	24062.47
	"Montana"	"30"	"Aug, 1992"	"1992/08"	21124.64
	"Montana"	"30"	"Sep, 1992"	"1992/09"	15267.68
	"Montana"	"30"	"Oct, 1992"	"1992/10"	10195.57
	"Montana"	"30"	"Nov, 1992"	"1992/11"	5770.18
	"Montana"	"30"	"Dec, 1992"	"1992/12"	4945.83
	"Montana"	"30"	"Jan, 1993"	"1993/01"	6287.57
	"Montana"	"30"	"Feb, 1993"	"1993/02"	9059.62
	"Montana"	"30"	"Mar, 1993"	"1993/03"	13140.21
	"Montana"	"30"	"Apr, 1993"	"1993/04"	17769.82
	"Montana"	"30"	"May, 1993"	"1993/05"	23347.69
	"Montana"	"30"	"Jun, 1993"	"1993/06"	22569.62
	"Montana"	"30"	"Jul, 1993"	"1993/07"	22738.14
	"Montana"	"30"	"Aug, 1993"	"1993/08"	20920.97
	"Montana"	"30"	"Sep, 1993"	"1993/09"	15877.12
	"Montana"	"30"	"Oct, 1993"	"1993/10"	10293.51
	"Montana"	"30"	"Nov, 1993"	"1993/11"	5968.07
	"Montana"	"30"	"Dec, 1993"	"1993/12"	4924.58
	"Montana"	"30"	"Jan, 1994"	"1994/01"	5552.25
	"Montana"	"30"	"Feb, 1994"	"1994/02"	9026.98
	"Montana"	"30"	"Mar, 1994"	"1994/03"	14069.12
	"Montana"	"30"	"Apr, 1994"	"1994/04"	18392.43
	"Montana"	"30"	"May, 1994"	"1994/05"	23151.36
	"Montana"	"30"	"Jun, 1994"	"1994/06"	24618.22
	"Montana"	"30"	"Jul, 1994"	"1994/07"	26023.92
	"Montana"	"30"	"Aug, 1994"	"1994/08"	22064.04
	"Montana"	"30"	"Sep, 1994"	"1994/09"	16522.71
	"Montana"	"30"	"Oct, 1994"	"1994/10"	9558.18
